key,Created Date,data,Incident Zip,Incident Address,Street Name,City,Status,Community Board,Borough,latitude,longitude
31211212,07/31/2015 12:49:00 PM,"Taste/Odor, Chemical (QA2)",10458,329 EAST  197 STREET,EAST  197 STREET,BRONX,Closed,07 BRONX,BRONX,40.86661110961201,-73.88869356619692
31203608,07/31/2015 08:37:00 AM,"No Sampling Required, Requested Information (QG2)",10459,851 EAST  163 STREET,EAST  163 STREET,BRONX,Closed,02 BRONX,BRONX,40.8220476530442,-73.90029740956234
31198470,07/30/2015 07:34:00 PM,"No Sampling Required, Requested Information (QG2)",10456,576 EAST  165 STREET,EAST  165 STREET,BRONX,Closed,03 BRONX,BRONX,40.82569518319719,-73.90661516095976
31199637,07/30/2015 05:13:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10451,250 EAST  144 STREET,EAST  144 STREET,BRONX,Closed,01 BRONX,BRONX,40.81568210590894,-73.92493487656203
31198463,07/30/2015 04:10:00 PM,"No Sampling Required, Requested Information (QG2)",10472,1155 EVERGREEN AVENUE,EVERGREEN AVENUE,BRONX,Closed,09 BRONX,BRONX,40.82720016538179,-73.88077037736518
31195614,07/30/2015 03:13:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10467,3576 DEKALB AVENUE,DEKALB AVENUE,BRONX,Closed,07 BRONX,BRONX,40.884345626700004,-73.87883434865722
31198462,07/30/2015 12:39:00 PM,"No Sampling Required, Requested Information (QG2)",10009,309 EAST    4 STREET,EAST    4 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.722081672542224,-73.9796709093248
31195616,07/30/2015 11:51:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11364,50-16 213 STREET,213 STREET,Oakland Gardens,Closed,11 QUEENS,QUEENS,40.75313535879792,-73.76705364979293
31202834,07/30/2015 08:01:00 AM,Defective Water Sampling Station (QSS),11238,419 CLASSON AVENUE,CLASSON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.68650145200164,-73.95952216402253
31198674,07/30/2015 03:20:00 AM,"Oil, Grease In Water (QD1)",11377,39-06 62 STREET,62 STREET,Woodside,Closed,02 QUEENS,QUEENS,40.74663728440654,-73.90173115357237
31192573,07/29/2015 05:48:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11377,39-30 59 STREET,59 STREET,Woodside,Closed,02 QUEENS,QUEENS,40.74643145366832,-73.90503366264404
31190522,07/29/2015 04:40:00 PM,unknown odor/taste in drinking water (QA6),10474,832 MANIDA STREET,MANIDA STREET,BRONX,Closed,02 BRONX,BRONX,40.81740202929743,-73.88955262662766
31193533,07/29/2015 04:02:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10314,25 QUINLAN AVENUE,QUINLAN AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.61175879521241,-74.12907002522441
31194160,07/29/2015 03:56:00 PM,"Taste/Odor, Sewer (QA5)",10460,534 MORRIS PARK AVENUE,MORRIS PARK AVENUE,BRONX,Closed,11 BRONX,BRONX,40.842777194921986,-73.87128049377816
31189401,07/29/2015 03:18:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10474,832 MANIDA STREET,MANIDA STREET,BRONX,Closed,02 BRONX,BRONX,40.81740202929743,-73.88955262662766
31186944,07/29/2015 03:18:00 PM,"No Sampling Required, Requested Information (QG2)",11237,209 HIMROD STREET,HIMROD STREET,BROOKLYN,Closed,04 BROOKLYN,BROOKLYN,40.699211516824995,-73.92073832430916
31190254,07/29/2015 02:14:00 PM,"No Sampling Required, Requested Information (QG2)",10465,270 LONGSTREET AVENUE,LONGSTREET AVENUE,BRONX,Closed,10 BRONX,BRONX,40.821053981547855,-73.80718420583754
31190223,07/29/2015 01:57:00 PM,"No Sampling Required, Requested Information (QG2)",10016,250 EAST   39 STREET,EAST   39 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.74826008452696,-73.97441894985758
31193341,07/29/2015 09:11:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10463,3533 JOHNSON AVENUE,JOHNSON AVENUE,BRONX,Closed,08 BRONX,BRONX,40.88603456994713,-73.90986847394248
31185993,07/28/2015 04:10:00 PM,"Oil, Grease In Water (QD1)",10306,14 WEST CEDARVIEW AVENUE,WEST CEDARVIEW AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.566034866544896,-74.13471884393584
31185001,07/28/2015 02:35:00 PM,"Taste/Odor, Chemical (QA2)",11225,279 EMPIRE BOULEVARD,EMPIRE BOULEVARD,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.663802343123905,-73.95279553207698
31174880,07/27/2015 07:32:00 PM,unknown odor/taste in drinking water (QA6),11203,3511 AVENUE D,AVENUE D,BROOKLYN,Closed,17 BROOKLYN,BROOKLYN,40.641263491335025,-73.94350781278864
31175771,07/27/2015 04:33:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11377,39-30 59 STREET,59 STREET,Woodside,Closed,02 QUEENS,QUEENS,40.74643145366832,-73.90503366264404
31171262,07/27/2015 03:13:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10469,2565 COLDEN AVENUE,COLDEN AVENUE,BRONX,Closed,11 BRONX,BRONX,40.86399121071574,-73.85967031411968
31172356,07/27/2015 02:54:00 PM,"Taste/Odor, Chemical (QA2)",11377,70-19 CALAMUS AVENUE,CALAMUS AVENUE,Woodside,Closed,02 QUEENS,QUEENS,40.734726348775055,-73.89390780986562
31171368,07/27/2015 01:44:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10467,2856 BRONX PARK EAST,BRONX PARK EAST,BRONX,Closed,11 BRONX,BRONX,40.86735785461471,-73.87046280541475
31176951,07/27/2015 12:50:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10014,111 BANK STREET,BANK STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.736353225211865,-74.00722766456816
31176740,07/27/2015 10:39:00 AM,"Taste/Odor, Musty/Stale (QA4)",11373,89-25 ELMHURST AVENUE,ELMHURST AVENUE,Elmhurst,Closed,04 QUEENS,QUEENS,40.74762057177522,-73.8767371507515
31167726,07/26/2015 08:27:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10462,1268 OLMSTEAD AVENUE,OLMSTEAD AVENUE,BRONX,Closed,09 BRONX,BRONX,40.83323582197791,-73.85448812098748
31159947,07/25/2015 08:34:00 PM,unknown odor/taste in drinking water (QA6),11201,224 YORK STREET,YORK STREET,BROOKLYN,Closed,02 BROOKLYN,BROOKLYN,40.70131243675852,-73.98194935220553
31152435,07/24/2015 08:41:00 PM,Cloudy Or Milky Water (QB1),11385,72-48 73 STREET,73 STREET,Ridgewood,Closed,05 QUEENS,QUEENS,40.70315274500583,-73.87676166612175
31156307,07/24/2015 10:24:00 AM,unknown odor/taste in drinking water (QA6),10472,1126 CROES AVENUE,CROES AVENUE,BRONX,Closed,09 BRONX,BRONX,40.827888732375925,-73.87026864009118
31152412,07/24/2015 07:53:00 AM,"Taste/Odor, Musty/Stale (QA4)",10035,501 EAST  118 STREET,EAST  118 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.79630602090033,-73.93206088111445
31150855,07/23/2015 02:42:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11234,1454 EAST   66 STREET,EAST   66 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.61953075561241,-73.91344142145911
31143610,07/23/2015 02:38:00 PM,"Taste/Odor, Chemical (QA2)",11377,46-16 65 PLACE,65 PLACE,Woodside,Closed,02 QUEENS,QUEENS,40.73898879183494,-73.89985876341626
31149639,07/23/2015 01:09:00 PM,"No Sampling Required, Requested Information (QG2)",10021,1339 YORK AVENUE,YORK AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.76651453212598,-73.95400791264862
31137215,07/22/2015 08:55:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10463,3636 WALDO AVENUE,WALDO AVENUE,BRONX,Closed,08 BRONX,BRONX,40.8864312917398,-73.90488068931496
31141295,07/22/2015 02:41:00 PM,"Taste/Odor, Musty/Stale (QA4)",10003,243 EAST   18 STREET,EAST   18 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.735367021313955,-73.98434329878744
31136332,07/22/2015 11:26:00 AM,unknown odor/taste in drinking water (QA6),10314,27 VEDDER AVENUE,VEDDER AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.622246482754996,-74.14959794546009
31142659,07/22/2015 11:22:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10039,101 WEST  147 STREET,WEST  147 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.82193837120541,-73.93575977811496
31135102,07/22/2015 10:49:00 AM,"Taste/Odor, Chemical (QA2)",11426,250-09 ELKMONT AVENUE,ELKMONT AVENUE,Bellerose,Closed,13 QUEENS,QUEENS,40.745600634530724,-73.72117793904376
31138307,07/22/2015 10:49:00 AM,Cloudy Or Milky Water (QB1),10455,454 EAST  148 STREET,EAST  148 STREET,BRONX,Closed,01 BRONX,BRONX,40.81467729817504,-73.91659797261006
31135151,07/22/2015 10:27:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11234,2245 KIMBALL STREET,KIMBALL STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.60759285673383,-73.92397316757432
31142049,07/22/2015 08:50:00 AM,"Taste/Odor, Chlorine (QA1)",11229,2145 EAST   15 STREET,EAST   15 STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.597851904516595,-73.95620543032476
31140506,07/22/2015 08:17:00 AM,"Taste/Odor, Musty/Stale (QA4)",10003,130 EAST   18 STREET,EAST   18 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.736330722155344,-73.98666689384287
31126675,07/21/2015 06:22:00 PM,"Taste/Odor, Sewer (QA5)",10458,2434 PROSPECT AVENUE,PROSPECT AVENUE,BRONX,Closed,06 BRONX,BRONX,40.85433051649958,-73.88235564356206
31127149,07/21/2015 04:44:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10467,3555 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,BRONX,Closed,07 BRONX,BRONX,40.882352185567555,-73.87807854878214
31129918,07/21/2015 12:09:00 PM,"Taste/Odor, Chemical (QA2)",10031,568 WEST  149 STREET,WEST  149 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN,40.82850418445052,-73.94749704707705
31129612,07/21/2015 11:44:00 AM,"Taste/Odor, Musty/Stale (QA4)",11375,97-06 69 AVENUE,69 AVENUE,Forest Hills,Closed,06 QUEENS,QUEENS,40.717634758992325,-73.8516958514834
31126728,07/21/2015 10:11:00 AM,"Taste/Odor, Chlorine (QA1)",11226,2215 NEWKIRK AVENUE,NEWKIRK AVENUE,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.63876319738314,-73.95662536998938
31129613,07/21/2015 09:13:00 AM,"Taste/Odor, Musty/Stale (QA4)",11379,79-49 69 AVENUE,69 AVENUE,Middle Village,Closed,05 QUEENS,QUEENS,40.70984450542136,-73.87175361537858
31131591,07/21/2015 01:12:00 AM,unknown odor/taste in drinking water (QA6),10466,4360 ELY AVENUE,ELY AVENUE,BRONX,Closed,12 BRONX,BRONX,40.89759107757914,-73.84829931346339
31120192,07/20/2015 01:29:00 PM,"Taste/Odor, Chemical (QA2)",11377,58-32 43 AVENUE,43 AVENUE,Woodside,Closed,02 QUEENS,QUEENS,40.74313908931443,-73.90666952834036
31117595,07/20/2015 01:21:00 PM,"No Sampling Required, Requested Information (QG2)",10455,787 EAST  149 STREET,EAST  149 STREET,BRONX,Closed,01 BRONX,BRONX,40.81280075464396,-73.90694393449172
31119992,07/20/2015 11:29:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10467,3439 KNOX PLACE,KNOX PLACE,BRONX,Closed,07 BRONX,BRONX,40.88205299307841,-73.8833697894018
31110306,07/19/2015 06:37:00 PM,"No Sampling Required, Requested Information (QG2)",10471,5639 NETHERLAND AVENUE,NETHERLAND AVENUE,BRONX,Closed,08 BRONX,BRONX,40.904953650830684,-73.90639526711367
31111820,07/19/2015 01:35:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11225,415 ROGERS AVENUE,ROGERS AVENUE,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.662584042290874,-73.95373354591386
31109623,07/19/2015 12:17:00 PM,Cloudy Or Milky Water (QB1),11249,34 NORTH    6 STREET,NORTH    6 STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.71980191384361,-73.96237352838362
31112694,07/19/2015 09:52:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11375,63-45 110 STREET,110 STREET,Forest Hills,Closed,06 QUEENS,QUEENS,40.73462531178378,-73.84785846278204
31108155,07/18/2015 09:44:00 PM,"Taste/Odor, Chlorine (QA1)",11235,2540 BATCHELDER STREET,BATCHELDER STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59106893216641,-73.9372132735428
31105661,07/18/2015 02:53:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10128,1829 2 AVENUE,2 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.78333162693301,-73.94776737978299
31101680,07/17/2015 07:20:00 PM,Cloudy Or Milky Water (QB1),11432,80-34 170 STREET,170 STREET,Jamaica,Closed,08 QUEENS,QUEENS,40.72290574433944,-73.79821802565525
31102433,07/17/2015 03:50:00 PM,"No Sampling Required, Requested Information (QG2)",11413,147-47 230 STREET,230 STREET,Springfield Gardens,Closed,13 QUEENS,QUEENS,40.65720806146341,-73.7525034707911
31098429,07/17/2015 01:30:00 PM,"Taste/Odor, Sewer (QA5)",10128,120 EAST   87 STREET,EAST   87 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.780505204627325,-73.95590114746432
31099500,07/17/2015 01:12:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11212,230 RIVERDALE AVENUE,RIVERDALE AVENUE,BROOKLYN,Closed,16 BROOKLYN,BROOKLYN,40.66108262902213,-73.90802423151139
31100998,07/17/2015 01:07:00 PM,"Oil, Grease In Water (QD1)",11212,230 RIVERDALE AVENUE,RIVERDALE AVENUE,BROOKLYN,Closed,16 BROOKLYN,BROOKLYN,40.66108262902213,-73.90802423151139
31102501,07/17/2015 12:41:00 PM,"Oil, Grease In Water (QD1)",11226,601 EAST   18 STREET,EAST   18 STREET,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.63619823642374,-73.96055431186893
31098710,07/17/2015 11:04:00 AM,"Taste/Odor, Chemical (QA2)",11215,464 7 AVENUE,7 AVENUE,BROOKLYN,Closed,07 BROOKLYN,BROOKLYN,40.6625951365151,-73.98517858500267
31091241,07/16/2015 11:53:00 AM,unknown odor/taste in drinking water (QA6),10314,1000 WEST SERVICE ROAD,WEST SERVICE ROAD,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.58061835536364,-74.19234125050184
31095271,07/16/2015 11:44:00 AM,"Taste/Odor, Chemical (QA2)",10465,3203 RAWLINS AVENUE,RAWLINS AVENUE,BRONX,Closed,10 BRONX,BRONX,40.83884421621114,-73.82189939457663
31095289,07/16/2015 07:58:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11218,514 OCEAN PARKWAY,OCEAN PARKWAY,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.635534761982235,-73.97263185396464
31083356,07/15/2015 03:40:00 PM,"No Sampling Required, Requested Information (QG2)",10468,2516 GRAND AVENUE,GRAND AVENUE,BRONX,Closed,07 BRONX,BRONX,40.86504459880913,-73.90155618413733
31081170,07/15/2015 01:53:00 PM,"No Sampling Required, Requested Information (QG2)",10468,2516 GRAND AVENUE,GRAND AVENUE,BRONX,Closed,07 BRONX,BRONX,40.86504459880913,-73.90155618413733
31080040,07/15/2015 12:59:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10472,1966 NEWBOLD AVENUE,NEWBOLD AVENUE,BRONX,Closed,09 BRONX,BRONX,40.83229488333874,-73.85931437188688
31085443,07/15/2015 12:53:00 PM,"Taste/Odor, Sewer (QA5)",10467,2741 MATTHEWS AVENUE,MATTHEWS AVENUE,BRONX,Closed,11 BRONX,BRONX,40.86619045541296,-73.86256527963822
31076759,07/14/2015 11:43:00 PM,"Taste/Odor, Musty/Stale (QA4)",10002,81 ORCHARD STREET,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.7177545845903,-73.9904331414499
31075062,07/14/2015 11:28:00 PM,"Taste/Odor, Chemical (QA2)",10306,50 BROOK AVENUE,BROOK AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.558879410824694,-74.12221284851381
31071757,07/14/2015 06:28:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10453,1630 GRAND AVENUE,GRAND AVENUE,BRONX,Closed,05 BRONX,BRONX,40.84668553733114,-73.91574459944654
31077088,07/14/2015 05:28:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11230,1379 EAST   19 STREET,EAST   19 STREET,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.616867745284885,-73.95593361316159
31074956,07/14/2015 03:42:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10029,183 EAST   98 STREET,EAST   98 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.786666958517124,-73.94883727388323
31071856,07/14/2015 03:07:00 PM,unknown odor/taste in drinking water (QA6),11412,190-28 112 AVENUE,112 AVENUE,Saint Albans,Closed,12 QUEENS,QUEENS,40.70065687020851,-73.76372068192343
31077939,07/14/2015 12:37:00 PM,"Taste/Odor, Musty/Stale (QA4)",10473,2075 LACOMBE AVENUE,LACOMBE AVENUE,BRONX,Closed,09 BRONX,BRONX,40.81642298238625,-73.8512155885063
31070656,07/13/2015 05:07:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11358,190-20 37 AVENUE,37 AVENUE,Flushing,Closed,11 QUEENS,QUEENS,40.76242671007978,-73.79160057942923
31069354,07/13/2015 01:53:00 PM,"Taste/Odor, Musty/Stale (QA4)",11417,95-16 150 ROAD,150 ROAD,Ozone Park,Closed,10 QUEENS,QUEENS,40.66919590840294,-73.84006995735572
31064740,07/13/2015 10:37:00 AM,"Taste/Odor, Sewer (QA5)",11207,145 VERMONT STREET,VERMONT STREET,BROOKLYN,Closed,05 BROOKLYN,BROOKLYN,40.67656856074808,-73.89506746281957
31068034,07/13/2015 07:32:00 AM,"Taste/Odor, Chlorine (QA1)",11226,2215 NEWKIRK AVENUE,NEWKIRK AVENUE,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.63876319738314,-73.95662536998938
31066302,07/13/2015 07:28:00 AM,"Oil, Grease In Water (QD1)",11412,189-01 114 DRIVE,114 DRIVE,Saint Albans,Closed,12 QUEENS,QUEENS,40.6969025682814,-73.76399003421105
31059873,07/12/2015 09:56:00 PM,unknown odor/taste in drinking water (QA6),10306,50 BROOK AVENUE,BROOK AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.558879410824694,-74.12221284851381
31062061,07/12/2015 04:15:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10461,3033 MIDDLETOWN ROAD,MIDDLETOWN ROAD,BRONX,Closed,10 BRONX,BRONX,40.84429226250634,-73.8290157864395
31062563,07/12/2015 11:26:00 AM,"Taste/Odor, Chlorine (QA1)",11217,102 ST MARKS PLACE,ST MARKS PLACE,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.68137115330474,-73.97881801306572
31057727,07/12/2015 11:06:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10009,139 AVENUE D,AVENUE D,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.72460601086609,-73.97537326889017
31053998,07/11/2015 05:42:00 PM,Cloudy Or Milky Water (QB1),10308,70 EAST MACON AVENUE,EAST MACON AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.55857713995249,-74.16236795866782
31053071,07/11/2015 04:31:00 PM,Cloudy Or Milky Water (QB1),10027,55 WEST  129 STREET,WEST  129 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.80979097825508,-73.94235329910344
31050497,07/11/2015 01:49:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10467,3444 KNOX PLACE,KNOX PLACE,BRONX,Closed,07 BRONX,BRONX,40.88212149688681,-73.88325756286221
31049737,07/10/2015 06:22:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10467,2765 MATTHEWS AVENUE,MATTHEWS AVENUE,BRONX,Closed,11 BRONX,BRONX,40.86638257960705,-73.86256126709533
31048756,07/10/2015 05:45:00 PM,"Oil, Grease In Water (QD1)",11213,516 CROWN STREET,CROWN STREET,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.66577339647287,-73.94150452339284
31046290,07/10/2015 05:12:00 PM,Cloudy Or Milky Water (QB1),10028,315 EAST   86 STREET,EAST   86 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77763229189545,-73.95114420408909
31047945,07/10/2015 02:56:00 PM,"No Sampling Required, Requested Information (QG2)",11366,75-42 179 STREET,179 STREET,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.72803972355943,-73.78972372836324
31044491,07/10/2015 01:56:00 PM,Cloudy Or Milky Water (QB1),10471,5902 DELAFIELD AVENUE,DELAFIELD AVENUE,BRONX,Closed,08 BRONX,BRONX,40.90697923113342,-73.90307861383741
31048816,07/10/2015 12:38:00 PM,unknown odor/taste in drinking water (QA6),10305,195 HOPE AVENUE,HOPE AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.6078658405292,-74.06972816163267
31041588,07/09/2015 04:13:00 PM,"Taste/Odor, Chemical (QA2)",10309,122 HANOVER AVENUE,HANOVER AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.5190894643363,-74.20098692592437
31040446,07/09/2015 03:21:00 PM,"Taste/Odor, Sewer (QA5)",11221,1191 BROADWAY,BROADWAY,BROOKLYN,Closed,04 BROOKLYN,BROOKLYN,40.69244170823927,-73.92721922201945
31037889,07/09/2015 02:49:00 PM,"No Sampling Required, Requested Information (QG2)",11216,257A MADISON STREET,MADISON STREET,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.68495453718222,-73.94861604567399
31036731,07/09/2015 02:43:00 PM,"Taste/Odor, Sewer (QA5)",11218,1286 PROSPECT AVENUE,PROSPECT AVENUE,BROOKLYN,Closed,07 BROOKLYN,BROOKLYN,40.652204587978765,-73.97597661338268
31039085,07/09/2015 02:05:00 PM,unknown odor/taste in drinking water (QA6),10027,3200 BROADWAY,BROADWAY,NEW YORK,Closed,09 MANHATTAN,MANHATTAN,40.81592674227958,-73.95810673319008
31037935,07/09/2015 10:54:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10028,315 EAST   86 STREET,EAST   86 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77763229189545,-73.95114420408909
31042734,07/09/2015 10:22:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11233,1926 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67618166183218,-73.92298287157793
31040943,07/09/2015 10:05:00 AM,unknown odor/taste in drinking water (QA6),11223,1957 OCEAN PARKWAY,OCEAN PARKWAY,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.6011572417093,-73.96610272278787
31028692,07/08/2015 10:11:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10304,55 DELAWARE AVENUE,DELAWARE AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.593122349760016,-74.09771886545334
31035021,07/08/2015 10:06:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10304,55 DELAWARE AVENUE,DELAWARE AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.593122349760016,-74.09771886545334
31027683,07/08/2015 09:12:00 PM,"Taste/Odor, Chemical (QA2)",11435,87-68 150 STREET,150 STREET,Jamaica,Closed,12 QUEENS,QUEENS,40.70634973535973,-73.80646280070941
31029420,07/08/2015 05:29:00 PM,"Taste/Odor, Sewer (QA5)",10457,2039 WASHINGTON AVENUE,WASHINGTON AVENUE,BRONX,Closed,06 BRONX,BRONX,40.85021584487267,-73.89628635794205
31033088,07/08/2015 05:16:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10467,3444 KNOX PLACE,KNOX PLACE,BRONX,Closed,07 BRONX,BRONX,40.88212149688681,-73.88325756286221
31033157,07/08/2015 04:56:00 PM,unknown odor/taste in drinking water (QA6),10023,50 WEST   72 STREET,WEST   72 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.7769543132129,-73.97773330770667
31034169,07/08/2015 04:18:00 PM,unknown odor/taste in drinking water (QA6),10023,50 WEST   72 STREET,WEST   72 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.7769543132129,-73.97773330770667
31032855,07/08/2015 04:08:00 PM,"No Sampling Required, Requested Information (QG2)",11211,222 METROPOLITAN AVENUE,METROPOLITAN AVENUE,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.715173464936385,-73.96004944989905
31031567,07/08/2015 03:44:00 PM,"Taste/Odor, Chlorine (QA1)",10305,353 HYLAN BOULEVARD,HYLAN BOULEVARD,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.61049318067458,-74.07322447511187
31029965,07/08/2015 03:03:00 PM,unknown odor/taste in drinking water (QA6),10023,50 WEST   72 STREET,WEST   72 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.7769543132129,-73.97773330770667
31031583,07/08/2015 12:35:00 PM,"Taste/Odor, Sewer (QA5)",10128,120 EAST   87 STREET,EAST   87 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.780505204627325,-73.95590114746432
